-0.0044,1.5276,1000000.0
-1.0680,-1.0549,1000000.0
1.05914,-1.0549,1000000.0
1.0591,1.0817,1000000.0
-2.9489,-0.5749,1000000.0
0.5836,2.9831,1000000.0
